id,title,rating,review_text,location,hotel
154,Excelente opción.,5,"Hotel recién inaugurado en pleno centro de Sevilla, en una inmejorable situación. Al llevar solo unos días operativos estaban aun ""limando"" cosas. La atención personal es profesional y el trato muy cordial. La habitación que estuvimos es amplia y moderna, aunque creo que le falta algún toque para que no sea tan sobria. Las camas son de excelente manufactura, pero la calidad del sueño la empaña una insonorización que no es del todo correcta. El baño es correcto, pero le falta alguna toalla mas, y algún ""amenities"" extra. Aunque los desayunos no me gustan que ofrezcan mil cosas, en este caso creo que es algo escaso en cantidad y variedad, pero para mi cumple su función. El restaurante aun no esta puesto en marcha. En la terraza superior del hotel hay una pequeña piscina, un pequeño bar acristalado y una terraza con barra. Desde allí se ve la Giralda y tomarse allí algo es una delicia, por el buen ambiente que han creado. Desde luego por precio calidad será una de las mejores opciones actualmente.…",Seville_Province_of_Seville_Andalucia,Soho_Boutique_Catedral
155,estupendo hostal a precio mas que bueno,5,"Hostal excelente y muy bien ubicado. En el pueblo no hay mucho que ver, pero es un buen sitio para luego ir a Huelva o estar de paso. Hay muy buen servicio, limpieza en las habitaciones, camas cómodas y  amabilidad por parte del personal. Y lo mejor de todo, la relación calidad-precio.   Muy cerca hay bares y restaurantes, donde fuimos a cenar y desayunar al día siguiente. Nos gustó sobre todo ""la peña flamenca"", a pocos pasos del hostal, donde cenamos de maravilla.",an_Juan_del_Puerto_Province_of_Huelva_Andalucia,Hostal_Niza
156,Perfecta ubicación y muy limpio,5,"Nos encantó este lugar, limpio y cerca de todos los lugares de importancia en la ciudad. El desayuno estuvo muy bueno y el servicio al cliente fenomenal. Me hospedaría nuevamente en este hotel sin pensarlo.",Granada_Province_of_Granada_Andalucia,Casa_Cuesta_del_Agua
157,Buena elección. ,5,"La habitación reformada, limpia, cómoda y con unas vistas de la Giralda y los jardines de Murillo preciosas. El hotel está justo frente al barrio de Santa Cruz que me encantó. El desayuno correcto y  los recepcionistas atentos. Me encantó la decoración de los salones. Repetiré. ",Seville_Province_of_Seville_Andalucia,Hotel_Alcazar
158,Perderse en la Altura,5,"Un impresionante parador.  Tanto por su situación como por su interior.  Las habitaciones están muy bien y las vistas son increíbles,  hasta ver algún corzo., pues está rodeado de naturaleza.  Tanto en recepción,  como el comedor fueron muy amigables y serviciales sus trabajadores.  Seguro que si vuelvo a Jaén me volveré alojar.",Jaen_Province_of_Jaen_Andalucia,Parador_de_Jaen
159,Hotel bonito,5,"Posiblemente uno de los hoteles más bonitos de España. Al menos a mi gusto. Estuve en pareja en Semana Santa del año 2019 y este año vamos a repetir. El personal nos trató con una delicadeza increíble, y aunque es un poco caro, merece la pena 100% porque la calidad se paga",Seville_Province_of_Seville_Andalucia,One_Shot_Palacio_Conde_de_Torrejon_09
160,"Muy bonito y cómodo, un poco caro y si te toca habitación cerca de las escaleras ruidoso, pero en general muy bien.",4,"Muy bonito y cómodo, un poco caro y si te toca habitación cerca de las escaleras ruidoso, pero en general muy bien. La terraza es espectacular. Las habitaciones son muy normales y no demasiado espaciosas, pero las camas cómodas.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Alcazaba_Premium_Hotel
161,Bueno y bien ubicado,4,"Muy buen hotel, ubicación excelente al lado del Pizjuan, se duerme muy cómodo y los baños están muy bien, al lado hay mucho servicio de hostelería y un par de locales de nivel uno de cócteles brutal, el desayuno es muy completo dadas las restricciones actuales, muy recomendable, la piscina se queda pequeña es lo que veo más justo.",Seville_Province_of_Seville_Andalucia,Novotel_Sevilla
162,"Bueno, bonito y barato",5,"Excelente hotel situado en la zona norte de la ciudad, en el barrio del Brillante. El hotel, pequeño y muy coqueto, está regentado por un matrimonio. El ambiente es familiar y cercano, haciéndote sentir como en casa.   El hotel se encuentra en una zona residencial, tranquila y segura, alejada del ruido y del estrés de la zona turística, siempre llena de gente. Del hotel a la Judería, epicentro del turismo en Córdoba, apenas hay 15 min en coche y el trayecto es sencillo. Es decir, puedes visitar la ciudad durante el día e irte a descansar al hotel por la noche sin problema alguno (en coche o taxi). En esta zona también hay varios hospitales, en concreto, el San Juan de Dios, la famosa Clínica Oftalmológica de Arruzafa y la Clínica Brillante, quedando estos sitios muy cerca del…",Cordoba_Province_of_Cordoba_Andalucia,Hotel_Riad_Arruzafa
163,Insuperable. Volveremos!,5,"Hemos pasado un par de días con el bebé en el Hotel Casa Imperial. Ya desde el momento de la reserva fueron súper agradables y nos dieron un montón de facilidades para acomodarnos bien con el bebé. Tanto en recepción como en el desayuno el trato fue increíble; son súper simpátic@s y te ayudan en lo que necesites.   En lo que respecta al hotel, nos dejó enamorados. Las habitaciones se ubican alrededor de cuatro patios estilo andaluz. Tiene muchísimo encanto. La habitación muy cómoda y espaciosa. La terraza con vistas a la giralda increíble, una pena no habernos quedado más tiempo para darle más uso.   En resumidas cuentas, la estancia fue genial, sin peros. Lo recomendamos y volveremos seguro.",Seville_Province_of_Seville_Andalucia,Hotel_Casa_Imperial
164,Experiencia 100% recomendable,5,"La experiencia en el hotel ha sido excelente!  El trato del personal exquisito, agradecidos especialmente a Pedro y a Daniel  que se han portado con nosotros de forma excepcional en todo momento.  El servicio de desayuno es bastante completo y de calidad, el personal encargado es muy amable y  hace que te sientas como en casa, gracias Araceli! Todo está bastante cuidado, las habitaciones además de bonitas son amplias y todo está muy limpio.  Además también tienen servicio de parking que facilita al viajar en coche. Una experiencia 100% positiva, repetiremos sin duda!!",Seville_Province_of_Seville_Andalucia,Catalonia_Santa_Justa_Hotel
165,Bien situado,4,"Hostal pintoresco donde los haya, de trato por parte de la dueña y el personal amable y familiar, hostal en edificio antiguo con habitaciones pequeñas y limpias, como pega es que dichas habitaciones están poco aisladas y se oye cualquier ruido. La ubicación perfecta aunque el aparcamiento es complicado en la zona, dispone de zona para carga y descarga de equipaje en la puerta del hostal.",Granada_Province_of_Granada_Andalucia,Hostal_La_Ninfa
166,Buena opción a 15 minutos de todo,4,"La ubicación es muy buena, a 15 minutos andando de casi todo lo que hay que ver en Córdoba. Fácil acceso desde la autovía. Lo que es verdad es que hay que contratar el parking (10€/día) porque si no aparcar por allí está complicado.  Personal agradable y servicial, te sitúan un poco en la ciudad y te dan alguna recomendación.   Todo muy limpio. Habitaciones espaciosas y acogedoras. Lo único un poco negativo (aunque el balance final es positivo) es que teníamos una habitación en la planta baja que daba a una especie de pequeño patio interior, por lo que era bastante oscura y olía un poco a humedad. Las cañerías a veces también olían mal, sobre todo al usar el lavabo por la mañana.",Cordoba_Province_of_Cordoba_Andalucia,Hospederia_Los_Angeles
167,Muy bien!,5,"El lugar esta muy bien, aseado, el desayuno esta muy bueno y el staff es super amable. Te facilitan mapas, información, te permiten dejar las maletas luego del check out y la ubicación es estupenda. Es un hostel tranquilo en el cual se pueda descansar sin problema.",Granada_Province_of_Granada_Andalucia,Granada_Old_Town_Hostel
168,Recomendable para visitar la ciudad,4,"Estuvimos alojados mi pareja y yo dos noches. A nuestra llegada en el chekin nos atendieron  muy amablemente y nos regalaron una botella de agua fresquita para nuestra estancia y al subir a la habitación nos habían dejado unas chuches. Las habitaciones son pequeñas pero suficientes para una estancia corta de visita en la ciudad. La cama  muy cómoda. Lo único  malo que se escucha mucho a veces las habitaciones contiguas, incluso si están simplemente hablando se oye perfectamente. El desayuno es buffet, variado y correcto. Nos ofrecieron todo tipo de información para visitar la ciudad, un día llovió y nos dejaron un paraguas también. Todas las recepcionistas muy amables. Repetiría si tuviera que hacerlo y por lo tanto lo recomiendo.",Almeria_Province_of_Almeria_Andalucia,La_Perla_Hotel
169,Excelente calidad-precio,5,"Fui en Semana Santa. La ubicación de este hotel es magnífica, se encuentra en plena plaza Ponce de León. El trato del personal fue muy amable, me recomendaron lugares que visitar y me dijeron calles y sitios en los que ver las diferentes procesiones del día. La habitación era espaciosa y cómoda. Sin lugar a dudas, en mi próximo viaje a Sevilla, repetiré en este hotel.",Seville_Province_of_Seville_Andalucia,Hotel_Baco
170,Un agrado,5,"Un pequeño hotel muy agradable, las recepcionistas encantadoras y dispuestas a ayudar con las maletas, consejos de comidas, paseos etc !!!!, ambientado moderno y la decoración destaca por los detalles de delicadeza. Notable es su desayuno, muy bien atendido muy variado y abundante, cabe destacar la variedad y calidad de los alimentos, yogures gourmet, todo tipo de delicias para acompañar los cereales, una variedad de te muy amplia, sé merecen una felicitación !!!!!",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Palacete_de_Alamos
171,Un pequeño gran hotel en Sevilla,4,"Ubicación: junto al puente del Alamillo, se llega en un momento desde aeropuerto. Caminas y en unos minutos en el palacio de congresos de la Cartuja, Caminando en 30 minutos en el centro de Sevilla, en un agradable recorrido por sus calles típicas. Limpio y buen servicio, descanso en la habitación perfecto. Desayuno muy bien. Un lugar a tener en cuenta para ir a Sevilla.",Seville_Province_of_Seville_Andalucia,AC_Hotel_Sevilla_Torneo
172,Un establecimiento y una atención personalizada EXCELENTES.,5,"Tanto mi mujer como yo hemos pasado una estancia maravillosa y feliz en su bonito establecimiento y hemos disfrutado de un servicio y una atención personalizada por parte de la Srta. María Moreno que para nosotros ha rayado la Excelencia Profesional. Con ella nos hemos sentido francamente como en casa. Su amabilidad unida a la excelente ubicación y el confort del establecimiento redundan en un ""Pack inolvidable"". En resumen, Sres. de Suites Murillo Catedral... CHAPEAU CHAPEAU CHAPEAU",Seville_Province_of_Seville_Andalucia,Suites_Murillo_Catedral
173,Fin de semana memorable,5,"Desde el pasado viernes que llegamos sobre las 17:30 h hasta hoy domingo, todo ha sido perfecto. Sus instalaciones, servicio, desayuno, limpieza … Pero resaltar el buen trato y el gusto por lo exquisito. Ah! Y la cenita sorpresa de anoche que fue de diez. Cristina os recibirá encantada porque ama su trabajo, y eso se nota. Enhorabuena y gracias por todo. Totalmente recomendable.",Alajar_Sierra_de_Aracena_and_Picos_de_Aroche_Natural_Park_Province_of,Finca_La_Fronda
174,Regalazo ,5,"Pasamos un día en el hotel como regalo de novios previos a nuestra boda y más que regalo, fue un REGALAZO. La hospitalidad, la amabilidad y el cariño con el que tratan los anfitriones a los huéspedes es brutal. Son todo un amor, y te hacen la estancia de ensueño. Con decir que tenemos reserva para nuestra noche de bodas, ya lo digo todo. Ponemos 5 puntos porque no podemos poner 100 :)",Cordoba_Province_of_Cordoba_Andalucia,Patio_del_Posadero_Adults_Only
175,Insuperable RCP,5,"En plena Gran Vía granadina, son unos apartamentos muy nuevos, amplios y limpios. Los chicos que hay en la recepción son encantadores, te facilitan muchísimo el check-in teniendo en cuenta el principal problema que tienen, el sitio para aparcar. El precio de los apartamentos está fenomenal (al menos en Enero que fue cuando los visitamos).",Granada_Province_of_Granada_Andalucia,Suites_Gran_Via_44
176,Puente de todos los santos en Hotel Simón Verde,5,Estancia muy agradable y muy satisfecha con el trato recibido por parte del personal. Todo muy limpio. Cierto es que el parking estaba oscuro y el tema de las monedas para casa vez que sales no es muy práctico.,Seville_Province_of_Seville_Andalucia,Hospedium_Hotel_Apartmentos_Simon_Verde
177,Para una visita rápida es genial.,4,"Hace unos 7 años que fui, así que mi opinión es un poco obsoleta, pero me pareció un hotel correcto, cuco y acogedor.  Las habitaciones limpias, y el desayuno bueno.  Repetiría, aunque fuese por ver como ha cambiado.",Almeria_Province_of_Almeria_Andalucia,Hotel_Sol_Almeria
178,Bien situado en calle tranquila con hermosa vista desde ático,5,"Recibimos un correo electrónico antes de la llegada con los códigos de acceso para el teclado (el mismo código para la puerta y el apartamento), ya que estábamos llegando después de cerrar la recepción. Hay 2 entradas, aclararon en el correo electrónico cuál era nuestra, frente al teatro, que era un hermoso edificio. Necesitábamos registrarnos luego en la recepción a la mañana siguiente. El taxi nos dejó al final de la calle, no nos puede llevar a la puerta porque es una calle peatonal. .  Reservamos ático de 3 camas. Perfecto para 3 amigos, así que todos teníamos nuestro propio espacio cuando lo necesitábamos. Estábamos en el L’atelier. Parecía que había otro ático frente a nosotros. Un dormitorio con baño privado con ducha y luego un baño separado con ducha para los otros 2…",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Picasso_Suites_Malaga
179,todo a mano,5,"La habitación estaba limpia y era acogedora. La ventana era grande y daba a la calle. No era minimalista, pero la misma puerta de la ducha era la puerta del baño. La habitación estaba muy bien organizada.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,EasyHotel_Malaga_City_Centre
180,Gracias,5,"Buen trato de todo el personal , estuvimos solo dos noches pero nos sentimos como en casa buena temperatura, limpieza en las habitaciones y amabilidad por parte del personal. Sólo puedo dar las gracias a todos",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hostal_La_Casa_De_Enfrente
181,excelente trato y lugar,5,"Si estais unos dias en Cordoba, os recomiendo este lugar para descansar, esta a 10 minutos andando de la mezquita y a dos minutos del guadalquivir y su paseo de la rivera, en un rincon silencioso y tranquilo, pero alrededor de todo, llegamos tarde por problemas con el vuelo, avisamos antes de llegar y la atencion de su propietario Jose fue excelente, se nos olvidaron todos los problemas, nos atendio de maravilla, nos aconsejo tanto para visitar como para restauracion, y el lugar es una maravilla, lo tienen extremadamente bien cuidado, todo son facilidades, la habitacion impresionante teniamos la hypnos, y el desayuno una maravilla, no es el clasico desayuno buffet, sino que ellos cada dia preparan un desayuno y te lo sirven en mesa, siempre con muy buenas sugerencias, hemos…",Cordoba_Province_of_Cordoba_Andalucia,Patio_del_Posadero_Adults_Only
182,Excelente,5,"La ubicación del hotel en pleno centro, para mi es extraordinaria, el personal, encantador. Las habitaciones muy limpias y cuidadas, camas muy cómodas. volveré a repetir. gracias por colaborar en que mi escapada y la de mis amigas, haya sido maravillosa. Que no es maravilloso en Granada?",Granada_Province_of_Granada_Andalucia,Hotel_Barcelo_Carmen_Granada
183,Vistas de Granada,5,"Sitio tranquilo , y con impresionantes vistas de Granada . Cerca de Alhambra,  lo que facilita la visita a este espectacular monumento , desde el hotel puedes contratar guía para cualquier visita turística de Granada.  Merece la pena",Granada_Province_of_Granada_Andalucia,Hotel_Arabeluj
184,Buena ubicación y estancia,4,"La estancia en este hotel ha sido buena.  Estaba bien ubicado y limpio. La habitación fue cómoda y tranquila.  El personal es amable; además la decoración del patio es preciosa, muy cordobés. buena relación calidad-precio",Cordoba_Province_of_Cordoba_Andalucia,Hotel_de_los_Faroles
185,Repetire!,4,"Estuve muy comodo y por su , situacion,  calidad, atencion , ....... y el precio..... Me atendieron estupendamente y me recomendaron lugares para conocer y visitar  Muy bien!..... todo muy bien.  Si tengo ocasion Repetire!...... Seguro!  Enhorabuena!",Cordoba_Province_of_Cordoba_Andalucia,Hostal_Azahar
186,Los recomiendo !!!,4,"Estuvimos en los de Vinuesa 15, todo super bien: los departamentos son muy amplios, cómodisimos y equipados. La ubicación es excelente (media cuadra de la Catedral, 2 cuadras del Archivo de Indias y del Alcazar y en pleno centro para ir de tapas o cenar).  La habitación, living y cocina gigantes, muy cómodas y silenciosas. Tiene 2 baños, con excelente ducha y secador de pelo. No incluyen desayuno. La atención es muy buena en la recepción (no está en el mismo edificio sino a la vuelta,  frente a la Catedral en horario de 9 a 20:30). Se ingresa al apartamento a las 15 hs pero se puede dejar el equipaje en la recepción si llegas antes.  También excelente la comunicación previa a la llegada: me enviaron indicaciones respecto al check in y además contestaron varias consultas por…",Seville_Province_of_Seville_Andalucia,Puerta_Catedral_Apartments
187,Casi perfecto,4," La decoración es exquisita, la habitación espaciosa y la cama un 10. Lo único que eché en falta en la habitación fue tener un espejo de cuerpo entero. El personal atento y simpático. El punto débil fue sin duda el desayuno, poca variedad y baja calidad, incompatible con un 4 estrellas.  ",Seville_Province_of_Seville_Andalucia,One_Shot_Palacio_Conde_de_Torrejon_09
188,Hotel familiar con el mejor servicio a un buen precio.,4,"En una llegada tardía reservamos en este hotel a solo 5 minutos del aeropuerto. Nos saludó José, quien más tarde descubrí que era el hijo del dueño y el hermano de la recepcionista. Nos registró y nos mostró una habitación modesta pero cómoda. Bajamos las escaleras para cenar. José estaba allí sirviendo mesas. Aunque tenía poco inglés, explicó el menú de la cena y usó su teléfono como traductor, todo el tiempo conversando con otros comensales y transeúntes.  Él estaba sonriendo, corriendo de aquí para allá, sirviendo, limpiando mesas tanto por dentro como por fuera por su cuenta. Cuando terminamos, entré para pagar la cuenta, José finalmente estaba cenando alrededor de las 11 pm. Me ofrecí a esperar, pero él dijo ""Manana"", (pronunciado manyarna), que significa pagar por la…",Almeria_Province_of_Almeria_Andalucia,Hotel_Los_Arcos
189,Fantástica estancia,5,"Hemos pasado unos días en esta posada y nos ha encantado. Un sitio muy acogedor, situado en un lugar precioso y con una oferta gastronómica muy buena en el pueblo de Alájar. Sus dueños, Ángel y Lucy, unas personas encantadoras, nos han indicado senderos y buenos lugares para visitar y comer en los pueblos cercanos. Sin duda repetiremos, la próxima en temporada estival, así podremos disfrutar de la piscina. Gracias a Ángel y Lucy por toda vuestra ayuda",Alajar_Sierra_de_Aracena_and_Picos_de_Aroche_Natural_Park_Pro,La_Posada_de_San_Marcos
190,Una graduación inolvidable,5,"Celebré en la terraza del hotel la cena de mi graduación con mi familia y fue increíble. La cena deliciosa, las vistas espectaculares y el trato inmejorable. Además, íbamos con una persona en silla de ruedas y se adaptaron a ostros en todo momento. Destacaría la atención que nos prestó  Amelia, no faltó ni un detalle. ¡¡Repetiremos segurísimo!!",Granada_Province_of_Granada_Andalucia,Ohtels_San_Anton
191,solo una notte.. magica,5,"«.Si tratta di una bella e nuova struttura nel pieno centro di Malaga. La pulizia è eccellente e superlativo il personale, ottima l'accoglienza pre e post prenotazione. Siamo stati persino contattati per sapere se la permanenza era stata di nostro gradimento. Ringrazio in particolar modo Fabio che ha seguito la nostra permanenza in ogni aspetto. Le camere davvero belle, comode e particolari. Al piano terra un bar che propone street food, bevande e prime colazioni Tornando a Malaga non avrei dubbi su dove alloggiare.»",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Malaga_Hostel_Boutique
192,Me senti como en casa,5,"Llegue a Sevilla a las 23 horas y me di cuenta que había olvidado mi pasaporte en Valencia!!!! No podía hospedarme en el hostal ni en ningún otro de la ciudad porque es un requisito infranqueable presentar el pasaporte. La recepcionista que me atendió me  ayudó a resolver el problema!! La esperé hasta que terminara su turno, como a la una de la madrugada y me acompañó a la policía para hacer una denuncia de extravío de pasaporte y poder alojarme sin inconvenientes. Tardamos un montón pero todo el tiempo estuvo conmigo por su propia voluntad, fuera de su horario de trabajo, poniéndole super buena onda y hasta me invitó a cenar para recibirme en la cuidad!!! Gracias Shaila!! Gracias Marcos!! No los olvidaré y siguen viaje conmigo hacia el fin del mundo...",Seville_Province_of_Seville_Andalucia,Oasis_Backpackers_Hostel_Sevilla
193,Excelente,5,"Hotel con muy buena ubicación. Unas magnificas instalaciones en todas las estancias del hotel. Las habitaciones son muy confortables, con camas grandes y muy cómodas. El baño está adaptado a personas con movilidad reducida. El servicio y la atención muy buenos.  Restaurante con carta sencilla y buena relación calidad/precio.",Seville_Province_of_Seville_Andalucia,Barcelo_Sevilla_Renacimiento
194,Una encantadora escapada -como un segundo familiar,5,"Desde el principio, me sentí muy bienvenido en el retiro. Libertad y Santiago han creado un ambiente confortable, informal, donde me sentí instantáneamente instalados.  Estábamos bien alimentados, con una amplia variedad de productos frescos, gran comida de calidad. Ni siquiera sabía que era posible comer flores en ensalada antes de llegar allí. (aún así se siente mal, no importa lo que dicen) :). . . En efecto, la comida me enseñó mucho sobre mi propio cuerpo como me sentí mi nivel de energía cada vez más consistente durante la semana. No es ortodoxo, como en algunos retiros. Cuando estábamos en el grupo, tuvimos oportunidad de visitar las cafeterías locales para un café disfrutamos mucho.  El Hatha y estilos nidra ofrecen son un poco más lento de lo que estoy acostumbrado, así que fue una revelación. Dicho esto, no nos guía a través de Santiago algunas veces bastante pacey Vinyasas, que me pareció muy enérgico. De hecho funcionaba bien como antes de llegar, que había tenido algunos problemas en mi parte baja de la espalda enfadosas de más de cansancio. Aquellos todo pero desaparecieron al final de la semana. Había silencio meditaciones diarias, pero no asistir a ellos. Al principio, me pareció que el servicio de limpieza diaria de la nariz divertidísima y extraño. Después del primer día, me enganchado y ya estoy integrando la práctica en mi vida diaria.  En el precio está incluido un masaje de su elección. Probé el Reiki por primera vez que era (reflexión) como experiencia muy sentimental. Masaje tailandés otros, que he oído también eran excelentes.  No están las cosas en piedra. Siempre he sido un ventilador enorme de Clint Eastwood spaghetti westerns. Así fortuita que muchas de ellas fueron rodadas por Almería. La pasamos de maravilla durante una visita espontánea a una de las 'parque temático' de las películas.  Todos estos puntos por encima de la realidad no son el punto. Lo que realmente distingue a este refugio de los demás es el amor y la conciencia que libertad y Santiago inyectar en su medio ambiente y a la gente que visita. Su refugio es aún joven y sólo hay algunas reglas para mantener el buen funcionamiento. Tienes una opción para cortar usted mismo en un 'Digital detox"", pero Wi-Fi rápido es consistentemente.  Altamente recomendado!  Matt…",Almeria_Province_of_Almeria_Andalucia,Mi_Luna_Casa_Retiro
195,Gran hotel,5,"Gran hotel , estuvimos 2 días mi pareja y yo , aunque es un 2 estrellas , no tiene nada que envidiar a un 4 estrellas , zona muy tranquila , sin duda volveremos , muy recomendable , os doy las gracias por lo bien que nos hicisteis sentir ",Cordoba_Province_of_Cordoba_Andalucia,Hotel_Riad_Arruzafa
196,Terraza increíble,4,"Los apartementos turisticos están en un edificio muy bonito, con una terraza común increíble a la altura de la cubierta, con vistas a la Alhambra! No es difícil llegar andando desde la Carrera del Darro, todo recto por calle Zafra! (en subida, pero es fácil). La única pega que tiene es que el apartamento (estudio) en sí era muy pequeño, por querer tener cocinita, mesa para dos y sofá cama, la cama está embutida en una zona estrecha (y es de 135cm de ancho) y el cuarto de baño muy pequeño. En cuanto se sale el agua de la ducha (que siempre se sale, a pesar de la mampara), el baño queda encharcado y te mojas los pies... Bueno, que para muy enamorados y delgaditos perfecto!",Granada_Province_of_Granada_Andalucia,Apartamentos_Alhambra
197,Este hotel hizo que nuestra estadía en Sevilla fuera lo mas lindo que vivimos en España,5,"Habitación moderna, luminosa, cómoda. Muy Linda. La arquitectura de todo el hotel, realmente hermosa. Estábamos a un paso de todo el casco histórico. El personal, lejos, lo mejor de todo. Mi esposa cumplió años allí y al regresar a la noche a la habitación encontramos una tarjeta de salutación firmada por la Srita. Sonia , porciones de pastel de cumpleaños y velas para el festejo, ademas de ofrecernos las instalaciones del desayunador para cenar y brindar. También destacamos la atención de Inma del desayunador y de todo el personal que nos hizo sentir de forma excepcional.",Seville_Province_of_Seville_Andalucia,Petit_Palace_Santa_Cruz
198,Hotel inmejorable,5,"Todo espectacular, localización, la terraza, la habitación pero lo mejor el staff, desde recepción, los chicos de la piscina y la terraza, servicio de limpieza, todo el mundo con una sonrisa (tras la mascarilla) que te hacian sentir como en casa. Volveré!",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Room_Mate_Valeria
199,Atención exquisita,5,"Lo primero a destacar la atención exquisita, personal y cercana. Te hacen sentir bien. La calidad de la cocina por encima de la media. Muy buena carne. Algo alejado del pueblo, lo que puede verse como una ventaja. Nos ha encantado el entorno y el servicio y trato recibidos.",Huelva_Province_of_Huelva_Andalucia,Complejo_Turistico_Rural_Nazaret
200,Muy limpio y situado en una zona perfecta de malaga. ,4,"Lo que mas me gusto del hostal fue la ubicacion. Bastante limpio, comodo y sobre todo situado en una buenisima zona! Lo teniamos todo al lado, el puerto, la catedral, las tiendas, heladerias, sitios de tapas...",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hostal_Larios
201,Tuve que cancelar el viaje a España pero los amo,5,"Tuvimos que cancelar nuestro viaje a España debido al Coronavirus: (Pero, la comunicación desde este hermoso lugar y el cariño que pusieron en su casa y sus invitados es digno de mención. ¡Volveremos en otra ocasión!",Priego_de_Cordoba_Province_of_Cordoba_Andalucia,Casa_Olea
202,Muy encantador,5,"Este pequeño y encantador hotel está perfectamente ubicado en un tranquilo rincón del casco antiguo de Sevilla, cerca de la Catedral y el Alcázar. Las habitaciones están muy limpias, cada una con un estilo diferente y de buen gusto, las camas son cómodas, el hall de entrada da la sensación de estar en una casa privada. El personal es excepcionalmente amable y servicial y da la impresión de que les gusta su trabajo. El desayuno es opcional a 15 euros. -, ofrece diferentes selecciones, recién hechas. Una pequeña joya mientras no haya niños pequeños allí. Gracias por ofrecernos una estancia tan agradable.",Seville_Province_of_Seville_Andalucia,Legado_Alcazar
203,Tolles Hotel Nahe Zentrum,5,"Wir waren von unserem Hotel wirklich angenehm überrascht.  Ein tolles Hotel, super ruhig, sauber, modern, gut in Stand gehalten, tolles Personal und du Dusche ist wunderbar nach einem langen Tag in der City.   Das Bett war hervorragend und wir haben super gut geschlafen.  Zur Kathedrale sind es genau 800m - das ist ein kleiner Weg aber gut zu machen. Die Gegend ist super sicher.",Seville_Province_of_Seville_Andalucia,Eurostars_Guadalquivir
204,Vuelta ciclista a España 2021,5,"Estuvimos un amplio grupo, por motivo de la vuelta ciclista a España 2021. Y tengo que decir que en todo momento nos sentimos como en casa, todo facilidades y amabilidad por doquier.  Ni que decir tiene, que el hotel es una maravilla, limpieza, instalaciones, amplio hall y cumplen al 100% con las medidas covid.  El personal de recepción demostró una excelente profesionalidad en el checking, ayudando en todo momento a todas las preguntas y necesidades del grupo.  Destacar la labor de Carmen (comercial) y de Manuel (Metre) que estuvieron pendiente del personal en todo momento.  Cual sería la profesionalidad de Carmen, que pensé que era la directora, pero vamos! La ascendimos sin ningún problema, podría pasar por ella sin dudarlo.  La cena muy rica y muy bien servida por los…",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Ilunion_Malaga
205,Estupendo,4,"El hotel en lineas generales es perfecto. Está perfectamemte situado a 2 min. a pie del paseo maritimo, donde podrás tener la opción de encontrar la playa y todas las opciones de ocio que te ofrece el Muelle 1, del centro, la Calle Larios en un paseo de 10 min. llegas tranquilamente.       En líneas generales podríamos destacar varias cosas:   Desde unas vistas estupendas, a la playa, a la plaza de toros así como al anfiteatro romano, ya dependiendo de la ubicación de la terraza de la habitación.  Tiene jacuzzi, sauna, terraza/solarium y gimnasio, que no pudimos disfrutar porque preferiamos estar viviendo Malaga en la calle. El hotel por fuera no llama la atención, y quizás incluso sea antiguo en su base, pero  esta como nuevo, además nada más entrar al hotel o a tu habitación…",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_MS_Maestranza
206,El hotel es precioso y esta muy limpio y el descanso es inmejorable,5,"El trato con la gente es muy educado y agradable. Esta en pleno centro, asi que esta todo al lado. La habitacion es silenciosa y se descansa fenomenal. El servicio esta siempre dispuesto a resolver cualquier necesidad que tengas. Solamente puedo decir cosas buenas de este hotel",Seville_Province_of_Seville_Andalucia,Soho_Boutique_Sevilla
207,¡HOTEL DE 1 ESTRELLA EN LA QUE TE TRATAN COMO EN UNO DE 5!,5,"Pequeño hotel, familiar. Recepción abierta 24h. La habitación, una maravilla para ser 1 estrella. Completamente nuevo/renovado. La vista da una calle llena de naranjos. Preciosa. (En esa calle de los naranjos hay un supermercado ""Más"" que siempre viene bien tener a mano) Está muy bien situado. Muy cerca de la estación de autobuses cuando llegas del aeropuerto. Se puede ir a pie a cualquiera de los lugares de interés, la Catedral, La Giralda, la Torre del Oro, La Macarena, el Barrio de Triana, la Esperanza, El Cristo del Gran Poder, la Seta, La Alameda de Hércules, el Museo de Bellas Artes, etc,.. y a muchísimos restaurantes y bares de tapas y rico vino de naranja. Está muy cerca de las calles comerciales.  El desayuno, riquísimo, con esas tostadas de pan típico (no recuerdo su…",Seville_Province_of_Seville_Andalucia,Hotel_Madrid_de_Sevilla
208,Impresionante,5,Muy buen camarero de los mejores que he conocido la verdad esque he estado muy agusto. Increible. Muy buenos desayunos y muy buenas ofertas de tapas impresionante expetiencia algo uncreible miy buen camarero,Granada_Province_of_Granada_Andalucia,Rooms_VITA_and_BAR
