id,title,rating,review_text,location,hotel,label
4898,Comida mejorable,3,"La habitación familiar de la 4a planta una pasada de grande y genial para toda la familia. Éramos 5. La piscina correcta pero el espacio de hamacas muy justo y por ello muy controlado el horario con turnos de 1 hora.  El restaurante a mi no me gustó. Los postres justitos y los espaguetis negros como un poco pasados… la lasaña bien, el secreto bien , lo de los niños poco saludable, congelada la merluza rebozada… la croquetas muy buenas.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Vincci_Seleccion_Posada_del_Patio,3
4899,Buena relación calidad presico. Ubicación inmejorable,3,"Buen hostal/pensión con un sitio inmejorable, en pleno corazón de Granada. Las habitaciones algo modestas y un poco ruidosas; se oye mucho el ruido de la calle, pero las instalaciones están limpias, la ropa está limpia, cambian las toallas cada 2 días y el trato es superagradable. Los que lo llevan son muy majos y atentos a todo. Los desayunos son estupendos, abundantes y muy ricos.  Lo recomiendo con toda seguridad",Granada_Province_of_Granada_Andalucia,Hostal_Mesones,3
4900,"Excelente ubicación, lo demás normal ",3,"Hotel muy bien situado en un lateral de la mezquita, muy cómodo para recorrer el casco histórico de Córdoba,por lo demás, con aspectos muy mejorables dado el precio de 150/noche. El desayuno, incluido en el precio, sin estar mal, es un bufet muy básico sin comida caliente, con una repostería mejorable y un café con extraordinarias propiedades laxantes. No tienen parking privado ni convenio con ningún parking cercano. Habitación en primera planta muy poco íntima, daba al patio interior del hotel y los pasillos de acceso a otras habitaciones, además de ser bastante ruidoso. Edificio bonito aunque las fotografías que venden son más espectaculares que la realidad. Lo dicho, lo mejor, la ubicación. ",Cordoba_Province_of_Cordoba_Andalucia,Hacienda_Posada_de_Vallina,3
4901,Correcto ,3,"Hotel pequeño, habitaciones reformadas y muy limpias, aunque la que me tocó era interior y bastante pequeña, pero correcta.  Desayuno buffet básico pero acorde al precio (5E). Personal agradable. Solo criticaria que por la mañana intentaron entrar para limpiar sin llamar (eran las 8:45), cosa poco procedente. ",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Don_Paco,3
4902,Personal muy amable y habitaciones limpias.,3,"Es un hotel muy funcional para poder moverse a pie por Córdoba. En 15 minutos andando te plantas en la puerta de la Mezquita. Todo el personal es muy agradable, nos atendieron de maravilla aconsejando sobre dónde dejar el coche o como acercarnos a los puntos de interés. Las habitaciones son amplias y están limpias. Fuimos con un bono de smartbox y sin problema. No teníamos el desayuno incluido pero por 6€ persona lo pedimos y merece la pena (tampoco es nada del otro mundo, pero es mas que suficiente). El único pero que le pongo es que las habitaciones son extremadamente ruidosas, se oye absolutamente todo en las habitaciones colindantes. Tuvimos la mala suerte de coincidir con unos vecinos muy ruidosos y nos fue bastante complicado descansar... Por lo demás el hotel está…",Cordoba_Province_of_Cordoba_Andalucia,Hotel_Serrano,3
4903,Finde,3,"Hotel en buen sitio,la recepción muy amable y nos explicaron muy bien,la cafetería muy bien y también muy amables,el hotel tiene falta de un lavado de cara la cama muy bien cómoda y curiosa ,el baño muy amplio pero la ducha nefasta el agua solo salía caliente no se podía regular y la puerta del plato de ducha mal sellada y se ponía el cuarto baño perdió.lo único que si solo lo quieres para descansar y ducharte y echar el día por Granada está bien por el precio.",Granada_Province_of_Granada_Andalucia,Hotel_Los_Angeles_Spa,3
4904,Limpieza y simpatia,3,"La pensión está en una buena situación, cerca de la estación de tren y el centro. Habitaciones limpias, cambian las toallas todos los dias. El personal atento y simpático. Las camas pasables con respecto a comodidad.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Pension_Terminal,3
4905,luminosos,3,"El apartamento no tiene aparcamiento dedicado ya que está en la parte peatonal de Málaga. Aparcamos en una estación de aparcamiento no está demasiado lejos. El apartamento es luminoso y agradable y tiene vistas a una pequeña plaza. La ubicación es excelente, con numerosos restaurantes y bares en la puerta. Era interesante mirando hacia abajo en la plaza por la noche observando la vida nocturna. Los muebles del apartamento son muy sencillas y la ducha es tan pequeña que quitarse todo un reto. De igual forma, en el ascensor es enano - cuando tanto de nosotros exprimido en accidentalmente nos costaría mucho la alarma! No está mal para 1 o 2 noches, pero no lo suficientemente cómodo por más tiempo.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Malaga_Urban_Rooms,3
4906,Aceptable,3,Visto lo caro que son los hoteles en esta temporada ha sido una opción para una noche. Los fotos como en otros hoteles son engañosas. Aire acondicionado malo. Tele más pequeña que el monitor de un ordenador. Cama desgastada. Lo único positivo es la disponibilidad del recepcionista de la tarde del 28 de julio y el parking.,Jaen_Province_of_Jaen_Andalucia,Hostal_Restaurante_EstaciON,3
4907,Apartamentos funcionales y modernos,3,"Lo más positivo es la ubicación (Realejo), la tranquilidad absoluta de la calle y la amabilidad de su recepción (aunque sólo funciona por la mañana). Es práctico utilizar código de acceso en lugar de llave. Es relativamente difícil llegar en coche (por las restricciones a la circulación). Se trata de apartamentos muy funcionales, sencillos y bien equipados. Son modernos, algo austeros. Contrastan con la espectacularidad de Granada. Tiene uno la impresión de estar en una oficina, todo funcional y correcto, pero algo frío.",Granada_Province_of_Granada_Andalucia,Apartamentos_Campo_del_Principe,3
4908,solo para estancias cortas,3,Encontré dos inconvenientes. El primero el tamaño de la habitación es imposible poder moverse dos personas sin saltar por encima de las maletas .El segundo un solo ascensor en horas punta es insuficiente.  ,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Ibis_budget_Malaga_Centro,3
4909,De como el agua fría no es buena para el resfríado..,3,"Ante todo, decir que escogí esta pensión por dos razones: la ubicación y el precio.   La ubicación es bastante céntrica y el precio, teniendo esto en cuenta está muy bien. Para pasar un par de días con mi chica  y conocer Granada, fue un precio muy asequible.   El sitio está muy chulo, todo parece una antigua casa andaluza, por dentro, de tres pisos, con patio interior, muy bonito. Lo único que pasa es que las habitaciones (Al menos en la que nosotros estuvimos), muy antiguas, frías, y no muy acogedoras.   El principal probelma, aún así, no fue la habitación, que por el precio que habíamos pagado era grnde y la cama cómoda, sino que el agua caliente duraba muy poco o nada y en invierno eso no fue muy agradable. Esa es la principal pega junto al hecho  de que en la habitación…",Granada_Province_of_Granada_Andalucia,Pension_Zurita,3
4910,Céntrico y cómodo,3,"Fuimos un grupo de 5 amigos en una habitación de 7.  El hostel está ubicado junto al mercado y la churreria Aranda, por lo que ya sea para desayunar o comer, tienes todo al alcance para empezar bien el día o reponer fuerzas.  La habitación estaba bien acondicionada con aire acondicionado/calefacción, y en cuanto a las camas, llamó la atención que todo eran literas excepto una ""cama"" que era un colchón sobre una superficie solida, como suelo.   Los baños eran comunes, y en la habitación habia algo de polvo y pareces algo sucias.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,The_Lights_Hostel,3
4911,Sencillo y céntrico,3,"Hotel sencillo y céntrico, sin parking propio, tienen uno cerca de convenio. Caminando estás a pocos minutos de la catedral y centro de la ciudad. En la reserva he solicitado parking pero me han dicho que se asigna por orden de llegada, cuando llegamos a las 14:00 horas + - no había parking así que dejamos el coche en uno público. Se pueden bajar las maletas delante del hotel El sr de recepción con cara de pocos amigos, la chica muy agradable. La habitación limpia, con el baño a modo de mampara acristalada divisoria. Los focos del baño si estabas un rato en el espejo (por ej maquillándote) daban muchísima calor, deberían poner luces led.  Nuestra habitación daba hacia la plaza de Belén y era un primer piso; sin embargo no escuchamos ruidos de la calle cosa que se agradece No…",Jaen_Province_of_Jaen_Andalucia,Hotel_Europa_Jaen,3
4912,Solo buena ubicación. NO IR EN INVIERNO.,3,"El hotel está muy bien ubicado, a 2 cuadras de la Giralda, en una calle llena de bares. Es lo único bueno, el resto para olvidar. Es un hotel antiguo refaccionado, algunas habitaciones tienen ventana que da al pasillo de distribución del resto de las habitaciones, razón por la cual no puedes abrirla porque todo huesped que pasa por el pasillo mira hacia adentro, además no ventila al exterior. Estimo que anteriormente eso fue una galería abierta y por eso quedaron las ventanas, pero resulta muy incómodo. Mi habitación era extremadamente fría, fui en invierno y el aire acondicionado estaba roto, reclamé la primera noche y me dijeron que al día siguiente vendrían a arreglarlo. No lo hicieron, la segunda noche volví a reclamar pues era insoportable el frío. Las habitaciones son muy…",Seville_Province_of_Seville_Andalucia,Hotel_Goya,3
4913,Correcto,3,"El hotel cumple los requisitos de un hotel de ciudad, en el que no vas a estar mucho, quizás descanso y ducha.   Está por el centro, y no tiene parking. Encontramos parking cerca, pero si llegas cansado o en fiestas y te toca buscar, mal. Mal, mal mal.  Desayuno correcto, buena cama, la habitación era justita, con una buena terraza, pero creo que era premium, no se las básicas.",Cordoba_Province_of_Cordoba_Andalucia,Hotel_Cordoba_Medina_Azahara_Affiliated_by_Melia,3
4914,Normal,3,"Hotel normal para 3 estrellas, sin más, mucho ruido en la habitación, las paredes son de papel, se escucha todo, baño muy pequeño y muy mejorable la limpieza.  Al final de la estancia pedimos que nos llamaran un taxi para irnos y el recepcionista nos pregunto insistentemente el destino,que a donde íbamos? Tienen un servicio ""transfer"" al aeropuerto, que debe ser un ""convenio"" con los taxistas y te cobran el viaje y 5 euros más, posiblemente para el hotel ya que el viaje que hicimos desde el aeropuerto al hotel el día qué llegamos nos costó 25,40 € y esta carrera nos costo 30€ : en primer lugar no tengo porqué decirle al recepcionista cuál es mi destino, porque a lo mejor no me da la gana; en segundo lugar, si es que me van a cobrar 5 euros más, al menos   que sea rápido y no nos…",Seville_Province_of_Seville_Andalucia,Hotel_Don_Paco,3
4915,Bien situado,3,"Bien situado si quieres estar en pleno centro y si sólo vas a dormir. Si quieres descansar no es buena opción. Para aparcar y llegar a él hay que darse siempre un largo paseo o pagar un timo parking de la zona. Reservamos habitación doble para dos, era    Muy pequeña, sin zona dónde apoyar las maletas, el baño compartido estaba bien.  Para subir las maletas toca por las escaleras, el ascensor no para en la segunda planta.  La terraza tiene unas vistazas. ",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Chinitas_Urban_Hostel,3
4916,Acogedor ,3,"Es  diferente y no deja indiferente o te gusta o lo odias.  Si te gusta el estilo vintage  con decoración y objetos de hace 30. 40 y 50 años.... Las habitaciones pequeñas pero acogedoras.  No es un sitio para estar una semana pero si un fin  de semana o un puente.  La atención de los dueños es buena y sobre todo ayudan para hacer una buena visita turística . El desayuno cuesta  4.50 ponen tostadas de pan rústico, yogurt, jamón de York, queso, zumo café y bizcocho casero.  De todo ello si quieres más,  puedes pedirlo. Pero te aseguro que no pides más...  En conjunto le pongo un bien alto. La ubicación  es perfecta  además que al final eso es muy muy importante en una ciudad como esta  donde todo se hace andando y la circulación esta restringida. ",Cordoba_Province_of_Cordoba_Andalucia,El_Antiguo_Convento,3
4917,Limpieza y mantenimiento,3,"Los apartamentos están muy bien ubicados pero sería necesario que ofertasen un aparcamiento competitivo y un espacio para carga y descarga.  En esta ocasión, estuvimos hace un año y decidimos repetir, pero en esta ocasión no estuvo a la altura: la mampara del baño con un cerco horrible, losas de la cocina sucias, igual que las ventanas, tanto por dentro como por fuera. La cortina del salón con manchas, así como el sofá y el techo lleno de arañitas pequeñas. Lo comunicamos y pusieron remedio, pero no deberían dar lugar a esa situación tan incómoda.  La ropa de cama y las toallas muy limpias.",Seville_Province_of_Seville_Andalucia,Apartamentos_Torre_de_la_Plata,3
4918,CON CONTRASTES,3,Todo el personal del hotel como recepción y camareros muy amables y profesionales  Habitación con ruidos molestos del ascensor como de habitaciones vecinas  Baños nuevos aunque ducha poco cerrada cae agua Limpieza correcta y comidas irregulares,Cordoba_Province_of_Cordoba_Andalucia,Hotel_Averroes,3
4919,Inmejorable situación,3,Calidad precio muy bien. Esta en el mismo centro de la judería. Es decir todo él centro histórico a mano. Calidad precio muy bien. Nos atendieron muy bien. Las habitaciones muy Limpias y las chicas de recepcion  muy amables.,Cordoba_Province_of_Cordoba_Andalucia,Hotel_Gonzalez,3
4920,No es oro todo lo que reluce,3,"El hotel en general está bien, las habtiaciones son espaciosas y el personal es muy amable (sobretodo el encargado del roof-top y la piscina) y la zona de la piscina es curiosa. Pero tiene dos grandes fallos: El primero es que el wifi no llegaba bien a la habitación ya que se cortaba continuamente. El segundo fallo es que no se les ocurre otra cosa que poner un edredón nórdico en vez de una sábana fina en pleno agosto en Sevilla.",Seville_Province_of_Seville_Andalucia,Hotel_Rey_Alfonso_X,3
4921,Le sobran una estrella y media.,3,"Está limpio pero le sobran estrellas, yo le pondría como mucho 3 y siendo generoso. Tarima flotante levantada, toallas desgastadas, amenities del baño bastante escasas, para dormir y punto. En un polígono industrial a las afueras de Granada.",Granada_Province_of_Granada_Andalucia,Camino_de_Granada_Hotel,3
4922,Menos mal que no me fié de los comentarios...,3,"Las habitaciones bien, aunque las hacen quizá un poco tarde. La limpieza bien; Habrá vasos y platos de plástico por las hamacas de la piscina, pero esto por culpa de algunos guarros que no se molestan en tirarlos a las varias papeleras que hay bien cerca. El servicio de animación está bastante bien; es de 22.30 a medianoche y todos los dias hacen cosas variadas. La piscina también bien en general, hay bastante gente pero al ser grande no está muy masificada. Quizá el único pero sea las comidas-cenas (y no por la calidad de la comida, ya que esta está bien, hay variedad todos los dias y el servicio de camareros es muy eficiente) porque al no haber turnos, la mayoría de la gente se concentra a la misma vez y por eso se forman colas para entrar al comedor. Lo mejor es acudir a comer o cenar a primera hora, así no se encontrará con ninguna fila y se podrá comer más tranquilo. El servicio de todo incluido es verdad que es un poco cutre en el sentido de que las meriendas son simplemente bocadillos pequeños de mortadela, queso, paté o chorizo, también hay nuggets y palitos de pescado, pero eso todos los dias. Y es verdad que en la cafetería hay un solo camarero y hay momentos en los que está un poco desbordado. En general, el hotel bien. Buen precio en relación al servicio. PD: La playa del Toyo es una castaña; hay muchísimas piedras aunque el agua está limpia, eso sí. Y está bien equipada con duchas, etc...
",,,3
4923,Un lugar normal,3,"Pasamos solo una noche, justo estaban pasando por TV, la pelicula argentina: La guerra del cerdo. Al otro dia caminamos por el lugar, eso si, con un mapa en mano para no perdernos, es un buen consejo que doy. Esta ubicado en un lugar centrico con muchos negocios. Viajamos en Julio del 92, (Seleccioné otra fecha para poder publicar), casi no lo ubicaba, quizas por alguna reforma de la iglesia, me costo ubicarlo. Me quedé muy asombrado por las nuevas construcciones que se ven. Me acuerdo que deje el auto a unas cuadras, en un estacionamiento subterraneo, que no lo puedo ubicar. Volveria a ir, vale la pena.
",,,3
4924,Muy buena ubicación,3,"No se le puede pedir tanto a un hostal por el precio creo que está bastante bien, la ubicación es ideal para estar de turismo por Córdoba, de todas maneras la cama era bastante incomoda, pero todo estaba limpio. El parking es caro, con lo cual se puede buscar la opción de aparcar en la calle paralela al lado del rio.
",,,3
4925,muy abandonado pero normal,3,"Es un hotel normal, Las habitaciones son amplias y con buenas vistas al mar. pero en general el hotel esta muy abandonado, muebles muy antiguos, las cerraduras de las puertas con tarjeta muy difíciles de abrir. La comida pasable y algo variada. La ubicación normal para andar. tiene a unos 300 metros un centro comercial y cerca el pueblo de roquetas. En definitiva que se puede dar como hotel pasable si el precio que consigues es bueno
",,,3
4926,Necesita un lavado de cara....,3,"El hotel en sí está situado en una zona cómoda de Sevilla. Puedes aparcar fuera sin necesidad de meter el coche en el parking. El problema lo tienen en las habitaciones que tienen pequeños detalles que hacen que se noten los años.... las puertas de la terrazas no cierran bien, los baños son un poco antiguos, pequeños desperfectos en las habitaciones.... un hotel de 4 estrellas no se puede permitir estar así, además durante muchos años no ha sido un hotel barato, ahora parece que están bajando tarifas y está mas acorde lo que pagas por lo que recibes. Hay hoteles mejores en Sevilla por el mismo precio...
",,,3
4927,No es oro todo lo que reluce,3,"Un hotel muy confortable, con una habitación amplia y comoda, un mobiliario muy adecuado. En definitiva una habitación donde se está a gusto. Pero que deja mucho que desear en insonoridad (habitaciones y pasillo) en limpieza, te cambian las toallas todos los días, pero los suelos no se friegan (si andas descalzo ves como tus pies cambian de color) y en mantenimiento (deben tener alguna tubería mal y la primera parte del pasillo huele a cloaca).El campo de golf tiene el mismo problema de falta de mantenimiento y tanto los tees de salida (sin hierba) como los greenes (llenos de calvas y baches) le convierten en un campo casi rústico. En definitiva un hotel que por su tamaño, ubicación, mobiliario, amplitud y tranquilidad podía ser para volver siempre. O le dedican un poquito de esfuerzo al mantenimiento o será para olvidar
",,,3
4928,Normalito,3,"Hotel tranquilo para pasar unos días y desconectar de todo. Habitaciones limpias y grandes pero se ve que está ya un poquito deterioradas. El trato en recepción genial. Todas las habitaciones disponen de una terraza con una mesa y dos sillas de madera lo cual esta muy bien para poder tomarte una cervecita tranquilamente. El hotel consta de dos edificios uno es recepción y zonas comunes, salones etc y el otro son las habitaciones. El desayuno muy bien reponian todo cuando no quedaba suficiente. Lo que me llamo la atención que para ser un AC los amenities de baño eran escasos, ademas en el mini bar solo había dos botellines de agua y costaban cada uno 1,8 € cuando en los hoteles AC el mini bar es gratuito... Olor raro en los pasillos de las habitaciones. Dispone de parking gratuito dentro del hotel lo cual es una comodidad.
",,,3
4929,No es tan malo como lo pintan,3,"Fuimos de viaje con unos amigos y teniamos miedo despues de leer las opiniones pero la verdad es que no tiene nada que ver..... por lo menos en la habitación que yo me alojé (407) no se correspnde con las fotos, los muebles eran viejos pero estaban bien, la limpieza tambien fue correcta y la atencion recibida fue buena. Lo malo es el calor que hace dentro de las habitaciones. Lo mejor que tiene el hotel es la terraza de la ultima planta con vistas a la Alhambra donde te sirven el desayuno y ponen unas magnificas tapas.
",,,3
4930,buen precio,3,"estuve alojada en el hostal en agosto y nos dieron una habitacion muy pequeña y con olor a tabaco. la recepcionista muy amable, nos cambio de habitacion a otra mayor. hay mucha diferencia de unas a otras pero la nº 6 esta muy bien. Teníamos un coche y el parking era muy pequeño por lo que la chica de recepcion quitó el suyo que estaba en la calle y nos dejó su sitio. el servicio del hostal es bueno y la recepcionista que nos atendió Irene, inmejorable. Las limpiadoras muy amables y la mujer del desayuno nos atendio muy bien. Se ve que hay un buen ambiente salvo por el enfado de una señora con su hijo que parecian estar discutiendo con otras empleadasSin duda , recomiendo este hostal por precio y calidad.
",,,3
4931,Básico y céntrico,3,"Yo viajé con amigos y ocupamos 2 habitaciones. Ambas estaban aseadas y bien cuidadas. Todos los días nos hacían la habitación. Los baños de cada cuarto estaban bien luminosos y ventilados. Lo que sí me molestó es el tema de las escaleras sobre todo si estás con tus valijas, hay un ascensor que no siempre concuerda con el piso en el que está tu habitación y debes movilizarte por escaleras hacia entrepisos. La ubicación es buena, es céntrico cerca del casco histórico y de la Alhambra. Está algo alejado de la terminal de autobuses, pero tenés un bus a dos cuadras del hotel que te lleva a ella. Hacia la playa hay una hora en autobus. El personal es amable. El hotel ss básico. Podría incluir un desayuno simple por ese precio.
",,,3
4932,Bonito emplazamiento,3,"El hotel es bonito, si te gusta la naturaleza y la paz. La carta del restaurante es un poco escasa y al tratarse de una escuela de hosteleria, tendría que estar un poco más preparada; poca y cara. En cuanto a la habitación no estuvo mal, pero el cuarto de baño tendría que haberse tenido en cuenta algunos detalles a la hora de instalar la ducha, ya que no evacúa bien el agua; eso en la parte nueva del hotel. Tienen un spa pero aún no se puede acceder a él
",,,3
4933,¡Ojo Sres. Directivos del Hotel con la limpieza y olores en el Hotel!,3,"Mis dos cuñadas y mi mujer nos quisieron sorprender a mi cuñado y a mi con una semanita en Punta Umbría en dicho Hotel. Contrataron pensión completa para mayores de 55 años con viajes El Corte Ingles. Unos acudían de Madrid con el AVE, otros en coche propio desde Plasencia - Cáceres y otros desde Valencia vía Sevilla en AVE. Los que llegamos a Sevilla continuamos viaje en un tren de media distancia hasta Huelva. El Corte Inglés contrato un taxi para llevarnos al hotel de Punta Umbría. 1ª Sorpresa. El coste de llevarte al Hotel y recogerte, al fin de la estancia, del Hotel a la estación de RENFE por 96 euros. En la misma estación nos esteramos que esos trayectos se hacen por 50 euros. Posteriormente, al día siguiente, nos enteramos que el paquete de excursiones que creíamos tener contratadas no era así.Las excursiones a Portugal, ruta del vino, etc. no las habían contratado (?) Llegamos al hotel y mi cuñada que había reservado habitación para fumadores, pidió un cenicero y se lo negaron (?) y eso que tenía una terraza para hacerlo (?).Vayamos a las habitaciones. Francamente son amplias, bien decoradas y la distribución del baño no me gustó pero para gustos colores. De su limpieza ya hablaré más tarde. Los bufete para desayunos, comidas y cenas no estaban mal, sobre todo por el precio pagado. Nosotros no dejamos de compararlo con los bufetes, y echar de menos, del Hotel AGH de Canet d'En Berenguer. Que repetían platos, es normal en éste tipo de comidas, aunque no debería de serlo. La cafetería era una especie de self service pero más caro, o sea te lo servían en la barra y te lo llevabas a tu mesa, y no digamos si llevaba alcohol el precio se disparaba. Y si tenías la desgracia de coger las mesas que estaban, entrando desde el hall de recepción, a la derecha frente a la barra, por las noches llegaban unos olores de desagües insoportables. Y los aseos del bar: Una puerta exterior que reza Aseos. Abres la puerta y te encuentras dos puertas que ponen Señora y en la otra Caballeros. Dentro solo hay una taza de WC en cada uno. Pol la noche tienes que subirte los pantalones, en la de caballeros para no mojartelos de la orina que hay por el suelo (?). Muchas veces algunos salen subiéndose la bragueta, lo cual no es nada agradable para las SrasY pasemos a la habitación toda la propaganda del hotel está descuidada, rota, en una palabrano dice nada en favor del hotel. Con tan buena impresión que causa cuando entras en el hotel y la habitación se va todo al garete por estos detalle y sobre todo cuando ves la tapa del WC. cuando lo vi me quedé de piedra. ¿Cuanto tiempo hacía que no la habían limpiado a fondo?. Me sabe muy mal hacer esta crítica pero después de pensarlo durante diez días no tengo más remedio que hacerla. Con la ubicación que tiene la cadena, seis o siete hoteles en línea, los jardines, las piscinas, el spa, etc, etc. que se pierda por no tener unos directivos, sobre todo la o el jefa/e o gobernante de habitaciones no revisen las misma. Para muestra las fotos que adjunto de las tapas del WC de mi habitación. ¡Que lástima!
",,,3
4934,las habitaciones que dan a la piscina estan algo mejor,3,"Hotel céntrico, cerca del ayuntamiento, cómodo, habitación amplia, cama grandebuffet normal de desayuno, la piscina esta abierta hasta en abril y algún extranjero la utiliza. pillar el periódico es algo difícil en el desayuno
",,,3
4935,Bueno pero mejorable,3,"Para simplificar resumiré los cosas positivas y negativas del hotel de forma esquemática:Cosas positivas:- Agradable entorno: Edificio bonito (es una antigüo palacete del s. XIX), con amplio comedor y muchas salas de esparcimiento con butacones donde te puedes relajar viendo la tele o leyendo el periódico (está siempre el periódico del día repartido por todo el hotel -ABC-) , y tiene unas excelentes vistas panorámicas de la ciudad de Córdoba que se pueden disfrutar desde el comedor o la zona de la piscina.- Wi-Fi en todo el hotel (hay que pedir la clave de acceso en recepción).- Buffet completo y variado. Para desayunar dispones de embutido (chorizo, salchichón, jamón york), huevos revueltos, bacon y después fruta, cereales, yogures, bollería variada, etc. - Zona de piscina con tumbonas y terraza con vistas a Córdoba.- Instalaciones para la práctica del paddel (creo recordar que eran 12 Euros el precio por el alquiler de la pista por una hora).- Parking amplio y gratuito junto al hotel (al aire libre).- Buen funcionamiento del aire acondicionado de la habitación (con un termostato que te permite regular la temperatura a tu gusto).Cosas negativas:- Ármate de paciencia en recepción si hay más de un cliente esperando a inscribirse en el hotel. Entre confirmar la reserva, escanear el DNI y no sé que trámite más te tienen esperando un buen rato. En su descargo hay que decir que la persona que nos atendió fue muy amable e incluso nos facilitó un mapa de la ciudad de Córdoba, indicándonos horarios de visita de la mezquita.- Las habitaciones están algo anticuadas y el baño -al menos en la habitación que nosotros ocupamos- pide alguna reforma (está anticuado y la mampara de la ducha no impide que salpiques fuera de la zona de baño).- Hay una tele CRT (las ""culonas"" de toda la vida) que ocupa gran parte del escritorio, y además en nuestro caso el mando a distancia no funcionaba.- No hay neverita en la habitación. - El acceso al hotel es complicadillo. Tienes que partir de la Avenida del brillante (dentro de la ciudad) y seguir hasta el final de esta avenida en dirección a una zona residencial alejada de la ciudad y el hotel está ya en la sierra y se accede a él por un camino mal asfaltado que no aparece en el GPS.
",,,3
4936,habitacion viejisima,3,"Pues fuimos a este hostal porque vimos en internet que estaba muy bien pero nos dieron una habitacion chiquisima y super vieja que necesitaba una reforma, sí que ví que había una parte reformada pero a mi me pusieron en la antigua. El desayuno admisible y tenían parking, lejos pero por lo menos podías aparcar que el centro de córdoba es difícil La situación inmejorable.
",,,3
4937,Estubo bien.,3,"La estancia estubo bien, la Alhambra estaba justo enfrente y el servicio era cordial. Lo necesario para disfrutar.
",,,3
4938,Correcto,3,"En pleno centro, limpio y de trato agradable. La habitación doble que nos asignaron grande y bien equipada, el baño algo pequeño. Pero con todo lo necesario. Nada de ruido por la noche con lo que pudimos descansar tranquilamente. Tiene una terraza que debe resultar muy agradable en primavera y otoño. En Marzo hacía frío pero aún y así las vistas tienen su gracia. En general calidad precio, recomendable.
",,,3
4939,Muy alejado,3,"En una ciudad pequeña donde todo esta cerca la situación del hotel es bastante mala, las habitaciones son muy amplias igual que cualquier estancia de hotel el servicio bastante lento y muy por debajo de la categoría que dicen tener
",,,3
4940,falta limpieza,3,"El cuarto de baño tenía suciedad de muchos días (encimera y frontal lavabo), cortina de bañera sucia (completamente amarilla parte baja. Pelusillas y pelos en el suelo habitación. Colchenes en muy mal estado (no se podia dormir). Cabina ascensor muy sucio. La limpieza de la habitación se solucionó. El ascensor el día que salimos seguía sucio. Muy buena atención por el personal recepción.
",,,3
4941,Recomendable solo puentes y fines de semana,3,"Hotel con una ubicacion excelente, habitaciones grandes ,limpias y con todo tipo de detalles ,la habitacion que nos dieron tenia el televisor de plasma ,internet gratuito ,no hay problemas para el aparcamiento ,recepcion serviciales y en el restaurante la comida era servida 3 dias ya que habiamos pocos clientes y el resto de los dias tipo buffet, comida buena ,poco variada pero de buena calidad , si necesitabas algo ellos te lo preparaban , sin ningun problema. El unico pequeño problema fue que de domingo al jueves ,cuando volviamos de excursion mas o menos a las 18:00 no teniamos ni television ni agua en el baño ,nos comentaba en recepcion que el agua vendria a las 20:00 que estaban de reformas pero que si queria agua que me la conectaba y en unos 15"" la tendria .En ningun momento se han negado a darme agua pero si tenia ganas de ir al baño o a ducharme me tendria que aguantar hasta las 20:00 .La suerte fue que el viernes se lleno el hotel y no hubo ningun problema de nada .OS RECOMIENDO ESTE HOTEL SOLO EN TEMPORADA ALTA ,NUNCA EN BAJA .
",,,3
4942,un horel algo anticuado,3,"El Hotel es grande, amplio, los elementos comunes están dotados de grandes espacios para reunirse, salones, gimnásio, ect. ,las habitaciones amplias y con buenas camas pero con muchos detalles de abandono, cuartos de baño antiguos, cisternas que pierden agua, TV antiguas que se conectan solas, tarjetas que no desconectan la electricidad, neveras rotas. Las bañeras hay que tener mucho cuidado pues son tan altas que pueden causar un accidente. El buffet ( en honradez hay que decir que nuestra estancia lo fué con el Imserso) deficiente, carnes de cerdo, yogures a granel, aceites de baja calidad, cacao a granel, pescados de no muy buena calidad, ect. Y lo que más censuramos : el Hotel está practicamente en un descampado, frente a la playa sí, pero una playa mala con arena artificial gorda de cantera y polvorienta, no se puede dar paseos por la orilla porque los pies se hunden. Es cierto que hay un centro comercial cerca, pero solo es útil si se tiene algo que comprar pero no es apto para el ocio ( cine y poco más). Desde luego tanto Aguadulce como Almerimar están mucho mejor que Roquetas, pueblo moderno pero anodino. La zona de jardines y piscinas, al menos en este mes de Febrero, desmantelada.
",,,3
4943,MUY AJUSTADO,3,"Lo mejor es que está centrico, necesita un poco de más limpieza, sobre todo en el baño, que es incomodo ya que no tiene un lugar donde poder poner la bolsa de aseo, poco insonorizado ya que se escucha todo. El desayuno normal, la señorita que lo atiende es bastante seria, lo contrario de la señorita de recepción. Si vuelvo visitaré otro hotel.
",,,3
